,CONTRACT_KEY,CONSUMPTION_VAR
9886,147934801,35.6024650141
9887,147934802,90.6436838213
9888,147935129,2612.83276234
9889,147936619,97.0326946918
9890,147939692,61.0243402935
9891,147942031,173.510475983
9892,147945672,46.6072431984
9893,147945707,99.3598445601
9894,147945712,202.578179342
9895,147945769,83.4771623494
9896,147945774,118.225555366
9897,147945855,199.955510696
9898,147945885,111.389596015
9899,147945905,
9900,147945922,11.4941214764
9901,147946016,6.40272210884
9902,147946024,33.1474459987
9903,147946153,20.6714797331
9904,147946224,3.12319161092
9905,147946281,75.294229751
9906,147946464,75.5558642558
9907,147946534,100.976680118
9908,147946599,142.726968006
9909,147946612,15.5074684497
9910,147946697,97.4182337311
9911,147946746,74.0888215804
9912,147946760,98.641100055
9913,147946865,117.888449536
9914,147946867,72.8809655664
9915,147946885,61.8670780027
9916,147946899,158.401829821
9917,147946971,23.1279125368
9918,147946976,218.778136332
9919,147947033,273.313974374
9920,147947222,182.591682037
9921,147947291,173.794944647
9922,147947404,190.314371496
9923,147947510,0.594019778349
9924,147947589,12.2968828036
9925,147947626,161.690425355
9926,147947644,180.557576919
9927,147947810,128.186647108
9928,147947814,466.812628066
9929,147947818,73.3498197456
9930,147947819,122.66724301
9931,147947850,44.8261007893
9932,147947856,6.26062600766
9933,147947909,0.0389993090716
9934,147947910,31.8422859966
9935,147947913,143.461892329
9936,147947932,115.865396308
9937,147947939,29.5770982091
9938,147947958,139.592191084
9939,147947992,159.43414254
9940,147948082,28.4079345128
9941,147948093,85.184940436
9942,147948197,70.3769488596
9943,147948201,148.470599925
9944,147948240,42.7937220024
9945,147948358,37.795312528
9946,147948370,168.345588066
9947,147948386,58.1917971432
9948,147948514,154.414646766
9949,147948523,109.463957419
9950,147948751,1.34933226499
9951,147948797,27.0398294621
9952,147948845,146.502188335
9953,147948892,359.885915529
9954,147948903,164.762329642
9955,147949059,59.1306269371
9956,147949124,
9957,147949186,22.94602126
9958,147949273,14.4163504652
9959,147949281,2.81648533287
9960,147949311,66.7467044441
9961,147949315,43.3075303144
9962,147949391,107.879170071
9963,147949479,58.075618677
9964,147949516,603.002245697
9965,147949582,24.3953103063
9966,147949583,63.6357310231
9967,147949622,1228.85115793
9968,147949682,180.891538139
9969,147949800,25.8309481155
9970,147949814,
9971,147949870,86.3980266686
9972,147949905,86.3431519795
9973,147949909,94.0110214739
9974,147949959,15.477382769
9975,147949974,126.13242687
9976,147950097,561.916149613
9977,147950113,90.3623406879
9978,147950145,32.5131153236
9979,147950188,172.609684522
9980,147950193,32.5199374587
9981,147950247,202.608552171
9982,147950272,13.1357852849
9983,147950275,159.059965074
9984,147950291,20.4221496482
9985,147950323,188.018260113
9986,147950340,54.5424124312
9987,147950356,40.6331702542
9988,147950359,46.5223354496
9989,147950370,15.9922289005
9990,147950376,113.252306214
9991,147950383,26.4040475223
9992,147950388,135.532815532
9993,147950408,27.6824895661
9994,147950422,19.1875742283
9995,147950430,478.232822975
9996,147950442,101.445896115
9997,147950550,176.718743465
9998,147950559,224.757896953
9999,147950592,150.419491066
10000,147950612,5.91563733106
10001,147950630,67.4327068935
10002,147950655,65.5324184516
10003,147950656,132.42094972
10004,147950699,19.6527678175
10005,147950714,54.7958342462
10006,147950724,6.76839332861
10007,147950748,36.1595771331
10008,147950761,9.66605209802
10009,147950811,8.09637336018
10010,147950843,66.7522517574
10011,147950910,156.886320601
10012,147950990,194.16684856
10013,147950999,27.493758247
10014,147951000,0.345266983001
10015,147951013,76.4505378468
10016,147951048,45.2868944265
10017,147951052,
10018,147951057,865.188451895
10019,147951109,86.1365404123
10020,147951118,109.460011711
10021,147951148,32.1841366592
10022,147951171,78.7765298898
10023,147951211,60.0396577005
10024,147951229,11.2839814293
10025,147951241,6.57506039171
10026,147951261,1.60210221097
10027,147951264,113.06996994
10028,147951284,1.56461356458
10029,147951418,121.734611103
10030,147951484,17.5291358983
10031,147951515,41.0740638075
10032,147951594,77.1391922834
10033,147951758,2.86547751787
10034,147951800,75.273722078
10035,147951828,59.6166930916
10036,147951835,63.3143299655
10037,147951854,274.770277762
10038,147951858,36.2176679481
10039,147951956,42.881938006
10040,147951962,28.5850566633
10041,147951988,344.985091676
10042,147951995,1.83293709044
10043,147952010,75.694066999
10044,147952065,72.8976361399
10045,147952068,118.965639765
10046,147952074,13.66916874
10047,147952081,88.753246181
10048,147952105,46.1532069132
10049,147952106,23.3539616426
10050,147952110,27.9736867865
10051,147952118,7.84841890316
10052,147952133,59.7048253376
10053,147952174,360.423438828
10054,147952195,135.51062869
10055,147952198,151.68378552
10056,147952245,123.832903952
10057,147952284,2.34842470004
10058,147952295,195.785415166
10059,147952297,152.122727129
10060,147952341,2.73633130043
10061,147952363,76.9668317998
10062,147952371,99.6578266891
10063,147952379,83.1046721339
10064,147952387,49.8156958386
10065,147952403,21.5658201133
10066,147952429,107.776460054
10067,147952432,194.507145894
10068,147952525,84.7659438077
10069,147952613,151.535724854
10070,147952628,162.273374154
10071,147952641,18.5359912267
10072,147952678,32.31137568
10073,147952684,10.4032555387
10074,147952689,45.1108198312
10075,147952693,32.7296712162
10076,147952701,102.864641314
10077,147952801,37.0621837281
10078,147952807,33.0318781937
10079,147952840,556.780752609
10080,147952928,88.815552737
10081,147952970,5.14876313403
10082,147952987,307.94001688
10083,147952993,44.5238091908
10084,147952999,113.213550717
10085,147953004,201.494024974
10086,147953021,23.7158542282
10087,147953065,144.956376485
10088,147953115,191.658145247
10089,147953171,13.3966877621
10090,147953185,320.415037659
10091,147953278,22.972047131
10092,147953290,90.4996233307
10093,147953303,42.2828594991
10094,147953356,88.5382139243
10095,147953371,36.9603758089
10096,147953373,69.7085744698
10097,147953467,113.993522511
10098,147953507,289.556919614
10099,147953703,124.106828158
10100,147953764,199.730033497
10101,147953825,111.288624425
10102,147953880,126.334641931
10103,147953897,47.9151320387
10104,147953908,41.7098762934
10105,147953920,882.719159681
10106,147953929,20.8997538184
10107,147953942,43.0244423624
10108,147953949,149.741918651
10109,147953960,42.041884557
10110,147954158,42.3597658123
10111,147954167,264.770894711
10112,147954172,68.5709079129
10113,147954177,159.327529647
10114,147954187,66.0410496858
10115,148079284,76.9618076636
10116,148079299,17.3152513548
10117,148079316,215.896584673
10118,148079319,28.4039751601
10119,148079352,7.66437521347
10120,148079356,62.6473987902
10121,148079369,27.5405289637
10122,148079376,15.4602640819
10123,148079387,38.6868637625
10124,148079698,31.4271153288
10125,148079701,528.979433725
10126,148079741,0.0
10127,148079901,
10128,148079941,9.78278906893
10129,148079997,95.6568393916
10130,148080011,2.30248139177
10131,148080079,282.751787993
10132,148080201,181.290289584
10133,148080273,222.031731294
10134,148080390,12.7803352464
10135,148080408,353.24545376
10136,148080419,13.8888282318
10137,148080454,598.258035574
10138,148080559,4875.99844074
10139,148080578,177.363743913
10140,148080979,36.3475063692
10141,148081089,33.7105330272
10142,148081162,0.534095793507
10143,148081227,176.531806139
10144,148081250,381.706369048
10145,148081257,106.270305581
10146,148081278,311.950058226
10147,148081329,301.130129601
10148,148081384,39.1162622366
10149,148081463,15.8160628513
10150,148081465,80.2841510596
10151,148081473,149.349749086
10152,148081486,389.320757128
10153,148081497,671.280417861
10154,148081510,1.41730268754
10155,148081573,275.18703916
10156,148081724,422.231860914
10157,148081725,65.8418431821
10158,148081766,1559.88880175
10159,148081872,71.858135954
10160,148081880,82.5913887681
10161,148081961,20.5261321063
10162,148082074,8.73839215484
10163,148082148,32.4690397902
10164,148082331,49.679169753
10165,148082360,81.6243779804
10166,148082442,198.083298943
10167,148082445,32.4189334132
10168,148082459,57.3801542404
10169,148082513,184.546791364
10170,148082693,14.8622136782
10171,148082772,17.2817275929
10172,148082801,98.3070346954
10173,148083010,19.4044518254
10174,148083015,85.6964621486
10175,148083114,66.3056752858
10176,148083230,22.2564659491
10177,148083286,138.425674762
10178,148083297,776.561097502
10179,148083359,45.1820386809
10180,148083392,130.192196234
10181,148083401,842.372694464
10182,148083402,131.052789304
10183,148083499,16.2980964152
10184,148083566,43.3238263603
10185,148083726,72.1403455773
10186,148084007,199.542338377
10187,148084169,23.0987262105
10188,148084389,99.0964817167
10189,148084406,115.848151655
10190,148084408,18.5485337408
10191,148084425,28.0571796392
10192,148084523,106.760296979
10193,148084549,26.2925791649
10194,148084564,5.86859417825
10195,148084574,65.1713916987
10196,148084575,585.693245074
10197,148205891,157.665665027
10198,148213850,87.3688960954
10199,148214289,28.6414750725
10200,148214589,239.475039399
10201,148214661,57.2081541976
10202,148214841,90.8827371076
10203,148215090,2082.23612108
10204,148215110,32.2975666948
10205,148215190,190.247909964
10206,148215228,2.38435274188
10207,148215236,15.2728317272
10208,148215261,20.904875939
10209,148215451,191.114498771
10210,148215452,86.617405781
10211,148215562,64.7724050203
10212,148215829,39.8893714341
10213,148215924,8.51351156427
10214,148215956,225.792446833
10215,148216019,12.0437771029
10216,148216036,227.993876079
10217,148216040,117.380649077
10218,148216056,33.4706361087
10219,148216062,19.5706460622
10220,148216116,195.574415216
10221,148216184,203.335487777
10222,148216198,18.8059501863
10223,148216484,110.669671625
10224,148216498,77.666609862
10225,148216516,75.6908858299
10226,148216528,34.946583671
10227,148216556,262.196354908
10228,148216673,23.4384300411
10229,148216744,540.388777484
10230,148216763,51.7903096426
10231,148216801,33.1892715176
10232,148216937,2.45953590282
10233,148216942,59.7859138601
10234,148216969,261.137608941
10235,148216970,34.499127314
10236,148216980,248.174433552
10237,148217029,48.721431284
10238,148217038,307.395224766
10239,148217053,12.2059709361
10240,148217076,40.953300442
10241,148217106,144.469258187
10242,148217118,25.761454894
10243,148217119,62.5205171605
10244,148217132,40.3410392105
10245,148217133,232.992795172
10246,148217141,51.5323965435
10247,148217320,77.0313898979
10248,148217321,57.1981196462
10249,148217331,
10250,148217393,212.063518874
10251,148217448,135.642681444
10252,148217462,181.441067441
10253,148217483,49.9958971
10254,148217486,243.136341525
10255,148217506,125.292407452
10256,148217602,28.763491775
10257,148217693,0.0294444672439
10258,148217739,1.10728869739
10259,148217758,40.0368769094
10260,148217820,55.5611052618
10261,148217841,52.6355343456
10262,148218012,121.206683461
10263,148218083,32.5766795622
10264,148218094,67.163944999
10265,148218180,111.037475197
10266,148218184,21.9450551341
10267,148218553,5.14812787163
10268,148218561,4.71039944803
10269,148218608,169.06114216
10270,148218617,0.206634244182
10271,148218707,1315.52975533
10272,148218763,46.1174731937
10273,148218842,118.80546201
10274,148218882,15.9580674448
10275,148219016,13.0538359972
10276,148219028,175.766557321
10277,148219057,78.8601890435
10278,148219072,277.502506434
10279,148219088,212.957002012
10280,148219098,1947.856341
10281,148219125,2.41807591928
10282,148219178,75.927571036
10283,148219204,56.2743346241
10284,148219351,29.2289411388
10285,148219356,0.493121471301
10286,148219379,423.523281544
10287,148219385,513.686143522
10288,148219415,14.4820692564
10289,148219434,335.536192497
10290,148219447,0.264454375151
10291,148219449,48.0290716063
10292,148219496,39.8094661765
10293,148219515,19.5343963584
10294,148219541,119.832844601
10295,148219574,98.329017289
10296,148219596,212.424724366
10297,148219599,201.1737723
10298,148219601,155.186471591
10299,148219712,5.11729724821
10300,148219745,229.909343772
10301,148219771,18.2997080887
10302,148219781,132.978699028
10303,148219793,35.3293491153
10304,148219807,158.249050825
10305,148219893,196.589477149
10306,148219894,65.0733010768
10307,148220082,106.265459289
10308,148220129,53.7263870122
10309,148220146,28.5942095385
10310,148220288,3.86699020961
10311,148220307,39.8114640816
10312,148220365,187.922306675
10313,148220613,766.805725532
10314,148220970,205.141137582
10315,148220981,16.9426500592
10316,148221157,52.4684601155
10317,148221183,22.1816734964
10318,148221244,73.4657899311
10319,148221252,292.537796973
10320,148221267,232.54486179
10321,148221298,180.364487789
10322,148221334,44.0067023603
10323,148221474,108.415145033
10324,148221504,60.0160835375
10325,148221667,95.2720547938
10326,148221669,
10327,148221681,431.351360569
10328,148221696,43.7472123748
10329,148221697,695.051736014
10330,148221731,204.529046658
10331,148221751,588.278538873
10332,148221851,306.560115937
10333,148221900,65.9503947059
10334,148221910,93.7340684705
10335,148221913,353.848732526
10336,148221936,63.3640445215
10337,148221950,5.73143191782
10338,148222029,5.98734875177
10339,148222040,108.484728686
10340,148222041,29.9098662017
10341,148222050,102.251648379
10342,148222073,239.847993686
10343,148222088,11.206226177
10344,148222099,117.931089055
10345,148222100,8.40807772986
10346,148222109,836.771362246
10347,148222135,63.5918424353
10348,148222138,221.175329844
10349,148222233,4.74311892366
10350,148222234,16.0139558512
10351,148222371,87.9898981087
10352,148222449,141.805730006
10353,148222647,40.8527267938
10354,148222958,37.2706635471
10355,148222966,19.5707156701
10356,148223013,114.752078902
10357,148223029,136.499832881
10358,148223054,161.487167868
10359,148223105,37.7349981387
10360,148223156,7.38174111988
10361,148223167,105.52618068
10362,148223176,85.2989703991
10363,148223200,147.438813866
10364,148223343,246.185959568
10365,148223370,94.3175998975
10366,148223683,173.293931904
10367,148223686,98.1733134222
10368,148223840,585.654417584
10369,148223919,51.8960185899
10370,148223924,196.320320751
10371,148224020,431.305049483
10372,148224041,132.70769817
10373,148224165,61.5774302602
10374,148224228,53.1382151604
10375,148224229,424.843103763
10376,148224266,56.6973394572
10377,148224267,218.092317236
10378,148224281,375.801581813
10379,148224282,55.4499204671
10380,148224285,121.881331297
10381,148224332,193.69238892
10382,148224336,133.992691001
10383,148224445,304.866943769
10384,148224446,6.52070604102
10385,148224457,114.091954246
10386,148224528,120.673158313
10387,148224638,46.2788063427
10388,148224648,33.5431683001
10389,148224675,59.4959888879
10390,148224684,142.152251718
10391,148224777,5.2402383788
10392,148224832,173.652461975
10393,148224844,89.6801690164
10394,148224877,104.144193514
10395,148225092,
10396,148225672,261.73577875
10397,148235001,81.4112271491
10398,148240062,70.2522174854
10399,148240064,140.350635815
10400,148240071,259.58418712
10401,148240077,22.7089300039
10402,148240090,0.580034762715
10403,148240105,56.8810138136
10404,148240108,92.5048363953
10405,148240116,129.304101979
10406,148240142,192.348170667
10407,148240203,31.1923539292
10408,148240239,233.444875738
10409,148240260,226.800475152
10410,148240282,98.2769731701
10411,148240300,0.382359441488
10412,148240315,294.624189968
10413,148240361,164.900725892
10414,148240363,41.5840255806
10415,148240364,176.432408065
10416,148240365,115.042141399
10417,148240386,72.8857989895
10418,148240399,63.5981894119
10419,148240406,292.661405692
10420,148240407,152.540490444
10421,148240411,1340.35863324
10422,148240414,64.453050963
10423,148240485,53.0640865322
10424,148240526,43.6428319645
10425,148240558,13.5017348424
10426,148240589,296.079542316
10427,148240626,135.477926583
10428,148240637,40.6868543724
10429,148240644,862.714784757
10430,148240730,1609.47720483
10431,148240731,35.0272784385
10432,148240742,355.101137295
10433,148240744,3.18594940967
10434,148240751,192.402206787
10435,148240763,471.215766808
10436,148240776,36.4856108195
10437,148240812,79.3684370488
10438,148241774,352.958963795
10439,148242530,204.35537682
10440,148242897,40.5703027147
10441,148242898,475.673204358
10442,148242899,395.220306929
10443,148242900,1090.83837294
10444,148242909,74.5624242599
10445,148242912,167.076425463
10446,148244365,25.7445010353
10447,148244552,77.390586476
10448,148244671,54.1146884877
10449,148244895,328.363460553
10450,148245542,96.1314608278
10451,148245617,24.7589743868
10452,148245631,59.7911429995
10453,148245632,321.67676909
10454,148245806,73.2088599009
10455,148246004,64.2724828446
10456,148246325,178.343307834
10457,148246784,12.1419996271
10458,148247010,209.736317743
10459,148247254,176.383273814
10460,148247551,205.428656768
10461,148247583,202.651123349
10462,148247950,124.07465094
10463,148248929,381.983693683
10464,148248930,40.5177466517
10465,148249544,15.7054980847
10466,148249546,178.159156571
10467,148249930,68.3982735795
10468,148249960,109.767937419
10469,148250112,214.002485599
10470,148250545,242.787191591
10471,148250867,4109.58043836
10472,148250870,408.603774451
10473,148251872,281.824869904
10474,148251874,4608.45796333
10475,148251879,9.32220854103
10476,148251883,49.5572313239
10477,148252453,120.622251338
10478,148252457,368.421471929
10479,148252458,281.37816513
10480,148252459,148.489305243
10481,148253163,22.0058917094
10482,148253180,466.849324163
10483,148253185,127.861705503
10484,148253269,129.895363958
10485,148253371,26.3826027536
10486,148253377,9.34230446201
10487,148253378,193.828691818
10488,148253717,381.189001566
10489,148253880,155.296880268
10490,148254018,9.10261873984
10491,148254098,1.04380345992
10492,148254137,179.961934056
10493,148254153,0.60859469541
10494,148254156,74.41273625
10495,148254159,6.14340078075
10496,148254176,138.343992725
10497,148254253,19.6556281399
10498,148254267,163.774020115
10499,148254278,90.5029000276
10500,148254397,21.6974450572
10501,148254406,221.736658873
10502,148254407,202.725522777
10503,148254416,233.621965999
10504,148254425,121.948299256
10505,148254438,23.3299305277
10506,148254462,166.39292123
10507,148254463,286.001295042
10508,148254536,147.277272403
10509,148254574,70.2757220416
10510,148254587,21.2103192269
10511,148254642,79.9668871947
10512,148254651,331.202217926
10513,148254709,770.459883533
10514,148254727,300.012740634
10515,148254728,124.720536784
10516,148254828,206.215753737
10517,148254836,522.815633867
10518,148254968,215.093076977
10519,148254974,269.521713351
10520,148255011,102.139811018
10521,148255063,306.789727175
10522,148255070,270.500849595
10523,148255101,72.9555710824
10524,148255111,610.610616038
10525,148255137,237.113247458
10526,148255172,216.869222437
10527,148255190,193.293666552
10528,148255214,36.1248079484
10529,148255242,27.2246689602
10530,148255298,26.7998680513
10531,148255340,7.63263407785
10532,148255363,18.2048872066
10533,148255376,37.4819720927
10534,148255411,8.40350394006
10535,148255456,31.5982961567
10536,148255485,18.218188077
10537,148255490,477.092085336
10538,148255497,20.9504181595
10539,148255560,110.026731497
10540,148255565,6.44392042135
10541,148255569,467.794552102
10542,148340451,239.260974526
10543,148342560,7.89757348259
10544,148355728,29.8723799497
10545,148355787,0.359152219489
10546,148355822,47.4521500689
10547,148355826,52.5957769559
10548,148355915,28.4224908446
10549,148355951,104.871913826
10550,148355970,72.5351081788
10551,148355972,314.375131062
10552,148355992,82.1221631641
10553,148356032,127.594036368
10554,148356080,27.3344775097
10555,148356101,191.18746696
10556,148356117,41.1650044139
10557,148356122,16.8698438858
10558,148356125,153.158088991
10559,148356168,4.62708137982
10560,148356180,156.870628995
10561,148356181,133.586222629
10562,148356190,116.416932847
10563,148356223,138.991654721
10564,148356224,114.810564218
10565,148356328,
10566,148356351,37.7036150266
10567,148356374,0.894128429944
10568,148356381,518.059820844
10569,148356393,1.31587598643
10570,148356430,126.258562294
10571,148356438,1064.42822706
10572,148356440,195.791206737
10573,148356443,78.7870360226
10574,148356444,21.5639061239
10575,148356465,49.8129034984
10576,148356472,261.393546308
10577,148356483,111.957559749
10578,148356484,116.448844303
10579,148356488,36.5004691226
10580,148356510,128.079449452
10581,148356539,282.29774842
10582,148356582,156.140698435
10583,148356585,36.5254523662
10584,148356599,49.9856265789
10585,148356623,194.025548616
10586,148356629,207.274539927
10587,148356665,131.332596961
10588,148356693,328.191448927
10589,148356696,11.7328988086
10590,148356717,52.3329735222
10591,148356750,32.7185485434
10592,148356773,67.7281648986
10593,148356789,177.687228661
10594,148356792,250.373890905
10595,148356802,18.2448256312
10596,148357021,11.4845576888
10597,148357043,48.3015505313
10598,148357066,0.543451254906
10599,148357106,72.6271497457
10600,148357114,44.6943424248
10601,148357177,17.7024669587
10602,148357245,110.075971431
10603,148357246,11.9463352503
10604,148357250,85.1323853199
10605,148357339,1.58972857384
10606,148357354,174.755055803
10607,148357372,222.894559251
10608,148357378,101.960687436
10609,148357402,17.1513359969
10610,148357458,3.17645624361
10611,148357462,24.799728628
10612,148357477,24.203125244
10613,148357547,0.192648472582
10614,148357548,0.736667000251
10615,148357550,1141.49385875
10616,148357569,268.843535654
10617,148357665,44.0410671145
10618,148357728,132.883423403
10619,148357747,0.225874361042
10620,148357748,0.225093056864
10621,148357776,
10622,148357782,213.560784267
10623,148357812,11.0486035906
10624,148357837,56.1214363149
10625,148357892,42.3031812955
10626,148357896,733.690011939
10627,148357904,189.32850277
10628,148358023,291.264673965
10629,148358026,6.1384286636
10630,148358038,126.529780827
10631,148358049,1023.18995047
10632,148358069,203.46241916
10633,148358092,75.9831876898
10634,148358114,208.76198543
10635,148358151,6.88671434592
10636,148358251,31.0464662506
10637,148358269,203.595734227
10638,148358277,173.195269419
10639,148358419,112.869892539
10640,148358430,2070.72697509
10641,148358435,121.411186965
10642,148358436,69.4737911076
10643,148358438,27.4631188513
10644,148358470,543.789555912
10645,148358473,239.477937211
10646,148358505,58.4780527157
10647,148358525,41.4783676743
10648,148358566,98.7436928768
10649,148358567,226.904165917
10650,148358572,1.48317522785
10651,148358671,9.92953932128
10652,148358698,174.653405062
10653,148358703,581.250598987
10654,148358719,267.306894701
10655,148358732,126.313199562
10656,148358775,150.658189772
10657,148358786,54.4736633214
10658,148358823,149.291414494
10659,148358830,53.0447836156
10660,148358864,23.4999515976
10661,148358888,181.08693901
10662,148358895,676.049793667
10663,148358915,54.3393264749
10664,148358931,38.9191122966
10665,148358933,0.65197106281
10666,148358951,0.739864623976
10667,148358952,4.16953954014
10668,148358987,68.8039982928
10669,148359018,28.552674547
10670,148359068,52.0987974387
10671,148359074,32.4538682606
10672,148359115,18.6157727443
10673,148359139,530.330684831
10674,148359160,856.972414984
10675,148359161,93.9094864845
10676,148359195,360.52886804
10677,148359204,14.868347352
10678,148359255,161.589501915
10679,148359258,404.195130175
10680,148359261,227.198046802
10681,148359276,77.2629953806
10682,148359299,109.656793801
10683,148359357,63.8270477479
10684,148359523,176.5210757
10685,148359553,61.7035375074
10686,148359556,766.877104427
10687,148359649,140.302263947
10688,148359653,0.414320379601
10689,148359703,375.086112702
10690,148359717,42.7287971976
10691,148359725,133.547956804
10692,148359752,31.3654392051
10693,148359759,131.132553718
10694,148359788,63.9376375392
10695,148359793,1.00971444344
10696,148359838,24.0208757504
10697,148359919,1130.11862632
10698,148359987,38.5674409886
10699,148360005,50.0041511159
10700,148360008,223.437769027
10701,148360050,4.32422786575
10702,148360091,34.7837790558
10703,148360130,26.4259593289
10704,148360322,55.7119893579
10705,148360363,
10706,148360408,5.46110520137
10707,148360428,
10708,148360569,532.809606754
10709,148360727,114.543307437
10710,148360742,18.414372959
10711,148360745,
10712,148360759,14.6121443358
10713,148360764,71.415722106
10714,148360796,59.3065317911
10715,148360797,235.020648653
10716,148360815,389.55988497
10717,148360833,283.396221097
10718,148360836,19.608451533
10719,148360854,8.89182656532
10720,148360883,90.2591085801
10721,148360895,159.743813495
10722,148360901,173.032762008
10723,148360905,133.591188311
10724,148360921,134.083388145
10725,148360923,89.9002318965
10726,148360958,59.3777731516
10727,148360959,35.1273011548
10728,148361021,92.2679370557
10729,148361047,232.102436036
10730,148361048,266.455828671
10731,148361067,254.563196173
10732,148361090,124.776818527
10733,148361092,19.0409007621
10734,148361108,74.1323144049
10735,148361146,303.915541784
10736,148361226,0.0343618921167
10737,148361231,536.342327127
10738,148361290,135.980125432
10739,148361445,22.8785478967
10740,148361457,2223.75306353
10741,148361515,310.348403572
10742,148481038,121.854215633
10743,148481672,86.8754056492
10744,148481702,4.19479043814
10745,148481703,125.810033921
10746,148481705,11.8934640607
10747,148481714,72.2832499924
10748,148481716,28.4565847865
10749,148481720,10.1344934302
10750,148481724,36.1011551808
10751,148481726,34.392430623
10752,148481803,83.9436829301
10753,148481812,91.0474448971
10754,148481834,25.6386050148
10755,148481946,34.4252712223
10756,148482030,27.4134390264
10757,148482090,77.3302752379
10758,148482105,28.6828596775
10759,148482119,172.541770302
10760,148482129,150.291032415
10761,148482214,61.998675964
10762,148482273,970.491655977
10763,148482274,140.197138968
10764,148482318,3.85375057421
10765,148482332,398.567047103
10766,148482343,174.879122086
10767,148482344,16.9488550357
10768,148482357,91.7199775068
10769,148482381,301.057553086
10770,148482390,15.7511119263
10771,148482434,82.4651530393
10772,148482654,121.147304006
10773,148482670,60.1865798473
10774,148482693,224.405132291
10775,148482698,59.883926198
10776,148482711,86.5002361749
10777,148482774,70.6778117446
10778,148482799,34.7608178233
10779,148482800,106.127888058
10780,148482812,14.2850208433
10781,148482857,435.268839644
10782,148482938,53.7526221366
10783,148482952,367.876271422
10784,148482982,55.0126419041
10785,148483016,81.8985492937
10786,148483069,33.9808920195
10787,148483075,88.7496808543
10788,148483159,81.6949122757
10789,148483160,104.437289023
10790,148483164,218.045413689
10791,148483171,18.8878732668
10792,148483186,29.4998231176
10793,148483269,41.633367959
10794,148483291,42.4820994409
10795,148483523,1168.76475807
10796,148483544,13.0261025076
10797,148483570,69.8406053215
10798,148483572,75.4942194251
10799,148483593,65.3924623834
10800,148483597,132.951551023
10801,148483602,81.3114720615
10802,148483616,55.1813388002
10803,148483775,287.163203423
10804,148483835,109.870233803
10805,148483860,17.8614073599
10806,148483881,16.3730634847
10807,148483928,33.1500851563
10808,148484051,159.086080756
10809,148484066,127.681234211
10810,148484143,4.01090065548
10811,148484217,186.359691381
10812,148484228,28.5931698451
10813,148484232,128.669650956
10814,148484278,4.40988832458
10815,148484280,10.2711974214
10816,148484328,24.8648476799
10817,148484365,21.1573315668
10818,148484398,4.5418780983
10819,148484455,197.845366501
10820,148484468,103.435523697
10821,148484521,5.48549864058
10822,148484542,70.8666720292
10823,148484604,13.6998530229
10824,148484606,39.5561861493
10825,148484740,98.0009754245
10826,148484742,407.740992317
10827,148484776,333.081886912
10828,148484807,161.000113511
10829,148484815,176.222255185
10830,148484888,196.211628475
10831,148484914,9.21528090129
10832,148484919,187.435934301
10833,148485015,93.1261595909
10834,148485080,47.9342827518
10835,148485090,152.048736547
10836,148485113,285.493009077
10837,148485163,374.147375426
10838,148485168,327.362604954
10839,148485194,0.382400394677
10840,148485204,189.594783034
10841,148485205,42.9445925728
10842,148485207,323.806994818
10843,148485239,85.3498388488
10844,148485267,58.0016184303
10845,148485582,32.9901256522
10846,148485997,622.095480043
10847,148486037,7.94114060903
10848,148486420,
10849,148486421,334.847937646
10850,148486572,74.4807163068
10851,148486589,109.094944999
10852,148486814,154.297316644
10853,148487948,108.52582397
10854,148488848,172.10424671
10855,148489138,178.124926608
10856,148489757,27.3700563409
10857,148489786,545.341753503
10858,148489886,139.781807671
10859,148490439,0.879409183755
10860,148490834,196.09125195
10861,148491367,179.394736328
10862,148491394,14.4461806723
10863,148491443,94.9716055179
10864,148491453,
10865,148491476,57.8459928646
10866,148491487,0.0169657374795
10867,148491496,2.67032261417
10868,148491497,39.1852068196
10869,148491527,17.356181437
10870,148491569,16.0968401098
10871,148491586,6.90257971282
10872,148491696,294.011194586
10873,148491702,343.885381551
10874,148491736,165.500718842
10875,148491812,458.959545087
10876,148491896,208.024990809
10877,148491908,69.6670937096
10878,148491930,100.143738536
10879,148491945,88.8717694229
10880,148491994,91.8292682652
10881,148492039,88.2493801931
10882,148492073,283.572357856
10883,148492080,60.2526788453
10884,148492105,0.127500441853
10885,148492109,45.4502377636
10886,148492120,486.745239067
10887,148492203,123.931815528
10888,148492255,58.1525725647
10889,148492262,42.7836604365
10890,148492324,146.535202459
10891,148492389,133.242203099
10892,148492541,28.6936608087
10893,148492601,231.435296337
10894,148492626,39.4147436198
10895,148492856,61.7867091957
10896,148492975,231.580885397
10897,148492976,438.173967932
10898,148492977,170.512589153
10899,148492981,5.07306329568
10900,148493011,80.6809624481
10901,148493033,120.164995067
10902,148493088,845.375379918
10903,148493105,247.483020281
10904,148493138,31.128711566
10905,148493172,61.9954998917
10906,148493195,213.595283787
10907,148493200,200.628210302
10908,148493206,75.494659714
10909,148493211,62.894318963
10910,148493213,19.5083687585
10911,148493214,21.6913854983
10912,148648347,
10913,148648374,37.306454679
10914,148648484,0.0
10915,148648488,284.658806931
10916,148648531,18.5052841241
10917,148648557,12.4935775249
10918,148648589,40.0443743226
10919,148648713,492.37320643
10920,148648721,23.1851769356
10921,148648742,397.643116178
10922,148648786,86.8105965999
10923,148648814,38.2143949382
10924,148649171,6.20531635853
