CONTRACT_KEY,M1,M2
147585585,48.1790904874,77.5394633345
147585613,-1.04702542694,-8.37498205476
147585645,42.3319683387,40.5521710762
147585658,95.1729559212,104.913238773
147585705,17.4069122344,17.5050924542
147585715,76.9901714286,96.2662904433
147585717,73.1535461346,84.5525054213
147585741,14.2021273942,16.3837882278
147585766,14.5271802956,15.6533785222
147585770,95.0840888889,130.221244882
147585782,46.1655771429,43.0827570443
147585793,40.6511353695,27.5373272906
147585821,97.398960332,142.70803917
147585831,72.8554769244,89.4642611126
147585863,41.6795239409,58.5814258128
147585877,59.3625410837,28.8413282365
147585905,1.13374959606,-0.0511192906404
147585964,1.87403143894,-3.89355259976
147586038,103.155616158,90.1172461084
147586084,270.14250526,167.807077275
147586096,12.9588925843,22.3822094382
147586106,12.1294804793,-2.86879385427
147586135,99.4828062827,170.110659686
147586150,-1364.80170183,-2804.20247527
147586186,9.35220878009,11.6731442444
147586199,1.83296,1.83296
147586222,59.1405621219,63.9229724444
147586226,-42.9118754935,-139.779809079
147586237,2.44165990148,-11.0102195074
147586245,43.061142069,56.3623724138
147586288,-0.673020472137,-50.7946101186
147586294,51.3030497143,13.5555761675
147586299,94.8898542717,119.25028211
147586308,24.0700907987,33.6408176742
147586327,35.9359684729,41.5820169458
147586345,116.686461871,187.199510158
147586508,-14.2835018269,-74.108385958
147586520,9.30582871367,-34.3100717219
147586540,14.6574222222,12.0094826492
147586543,65.7475524638,58.9347914203
147586609,13.7629635468,14.1715546798
147586641,59.3931972923,12.1916809846
147586672,11.0415556923,-5.98782687179
147586673,90.2046749681,132.087321229
147586679,11.6958007836,15.0727272094
147586711,28.4494364491,-1.14275356618
147586724,42.9765307317,58.4451746341
147586736,47.9535668966,31.9632772414
147586827,168.414200301,162.809763609
147586848,17.6240965079,-0.90063518336
147586856,38.9840099421,28.4527933558
147586871,4.30855691535,-101.642997608
147586891,8.5568759421,-11.3029691485
147586998,5.1607838571,4.21875805491
147587032,37.2760490021,56.2483710943
147587047,31.4949116645,10.9813598952
147587065,5.39424400823,-7.75809699009
147587075,-59.3849601601,-461.497974527
147587098,19.4156453202,16.0984906404
147587104,24.2557125492,10.4052705124
147587130,98.7764271921,111.834167488
147587157,7.28106903967,9.27006659251
147587159,19.5893405538,-97.1328485744
147587182,220.717851532,354.635857701
147587191,1.33360501044,1.85052192067
147587194,174.999486424,233.517348571
147587198,2.42314312796,0.344811374408
147587220,1.16366582278,1.52700759494
147587233,229.598584951,188.031486516
147587268,0.21504,0.21504
147587273,9.90846098132,14.1533570685
147587276,7.28601226862,-47.6069714388
147587321,234.45162379,221.263439264
147587352,-0.837977836412,-4.5450469657
147587380,4.05879802956,3.84822226601
147587462,65.0096475573,35.6364799261
147587491,0.3072,0.3072
147587510,25.8148382266,21.696390936
147587533,85.7662922021,128.748420711
147587552,-24.2226374393,-138.851027658
147587589,16.3367094817,13.2298890408
147587598,181.913629805,287.3819681
147587629,0.607337931035,-0.536717241379
147587633,0.740517633602,-13.7768923396
147587635,35.2011401799,44.287097383
147587638,23.7686153846,20.2440861538
147587646,24.6952480788,27.368493399
147587654,-13.0526505616,-186.625281261
147587662,27.2174478474,14.1364473025
147587700,94.8686760744,111.09352743
147587706,21.675469282,21.2465461838
147587726,4.08623740336,-0.616306591915
147587735,357.1712,541.4912
147587774,17.6710493979,16.6708570135
147587829,32.9188324324,24.0556972973
147587866,50.0852578462,46.1116127179
147587875,112.69306136,62.5310694778
147587893,27.6970356364,34.4549934545
147587899,17.3486672669,20.2336473312
147587913,48.1850009852,51.5293950739
147587961,16.2313079803,-134.32862266
147587980,-21.9745135198,-86.1285174057
147588012,28.9947019414,-27.0026711712
147588013,6.17082565492,7.98710749774
147588022,24.861998674,-41.2098687293
147588025,268.919177465,375.014671055
147588027,11.4090574386,7.34647625521
147588042,3.15428306802,4.62248567294
147588057,116.519611484,161.921363309
147588076,154.085164138,204.434184828
147588092,32.0516287685,41.2094423645
147588094,0.375886398357,0.429357309224
147588110,2.52579955056,-0.122074606742
147588118,2.32273170732,-8.82743714822
147588134,-14.6209265556,-45.3544961155
147588142,23.9467999212,25.3391877044
147588150,54.8580840864,65.6150632613
147588195,32.1159324251,43.5233220708
147588197,20.7430134589,34.3803508431
147588207,16.3003043941,-29.6792124532
147588231,46.4280074715,-1.64540790809
147588251,56.7610514286,18.9590926502
147588265,38.2309681717,48.930840802
147588269,-28.6366731935,-53.2663794872
147588271,37.3284026523,52.8685552383
147588287,14.1465095567,12.1632535961
147588296,20.7854514005,19.5343221622
147588305,233.243516739,298.424198754
147588311,12.2053233498,-7.26873536946
147588313,7.97181477832,-39.4724256158
147588330,26.4026559738,28.4426666417
147588335,0.0948148148148,0.0379259259259
147588347,25.0736328412,9.54346705077
147588362,1.4848,3.7888
147588372,72.0142798671,62.6863826357
147588376,51.3941060099,39.8344575369
147588388,0.131473903967,0.109027139875
147588393,59.4619611974,67.1142508998
147588394,37.0990660099,51.2637099507
147588403,9.34507444335,-46.7022792512
147588418,0.456314137794,0.518402548785
147588427,41.1267152709,49.3794995074
147588438,119.788181662,103.423296328
147588450,139.908643721,195.408253023
147588463,22.9095897517,-0.378645505045
147588476,48.5003180036,37.9917233512
147588482,54.8176204926,65.9065568473
147588507,168.738856355,168.805138916
147588523,1.03450668569,0.765473792365
147588555,16.6377421507,21.7828699281
147588577,40.8038684041,-18.1855271545
147588579,66.7429628078,74.8718694496
147588581,58.1641281576,38.4278447291
147588586,33.476250566,16.7872241509
147588593,521.1136,796.0576
147588599,7.71878383312,5.54295071708
147588606,6.38460520226,-12.9652567512
147588621,143.5978752,178.528287508
147588657,7.61789707102,-2.48152015085
147588660,1.17240788732,0.356813521127
147588703,-199.7824,-405.6064
147588710,0.02048,0.02048
147588747,9.96487433468,15.1117735511
147588763,22.4338464767,26.5074322807
147588801,96.8782439409,105.679069951
147588813,6.35008630542,-14.6378025616
147588830,11.4892117601,11.2904379459
147588842,73.2979300887,80.263198266
147588863,42.3454323101,59.2098192868
147588922,103.483750148,115.294076847
147588923,25.9594923351,4.18327955145
147588977,18.7707270936,19.9968031527
147588981,-0.75776,-1.21856
147588984,5.17063788995,-36.5714834114
147588985,-13.3879608658,-82.1822185159
147589063,20.8611139307,14.3646813412
147589089,-1.4926169639,-89.9432337538
147589090,40.5726052253,6.82239457704
147589121,47.7166344828,57.043862069
147589123,32.9730581087,48.1585690148
147589135,4.5252729064,5.84789753695
147589164,26.3286541872,15.4642159606
147589169,12.8812531919,18.9720115603
147589236,114.388632974,159.900308556
147589290,35.7110415764,30.1739507389
147589392,-25.588333495,-141.962095538
147589432,-13.1753934274,-133.911498227
147589494,12.7131389034,15.0357485923
147589564,89.8618679401,110.072753983
147589568,79.2098403162,102.629286957
147589577,44.8056496552,58.1879172414
147589656,10.9376012163,11.9173424897
147589731,-87.678166359,-240.814886766
147589734,33.8030815902,37.4730102407
147589735,21.367325168,17.8095667358
147589738,11.7369590185,16.9184460181
147589780,60.9646168276,-71.0730151724
147589804,91.698191133,126.40195468
147589809,35.1909230646,34.0672160745
147589850,13.0131231527,-12.2240378325
147589884,-3.93903226226,-16.9818355637
147589941,66.7507515271,84.3682175369
147589995,71.9619783251,80.7392725123
147590072,69.1753310752,61.9925215604
147590088,282.317577855,180.348167399
147590335,98.2577787586,44.1731001379
147590342,9.62465310436,12.1132977543
147590351,102.321308374,77.1263684729
147590356,72.424106,209.8192985
147590402,38.2336297537,-54.1014833202
147590434,472.2688,472.2688
147590435,61.8159795074,28.879826601
147590454,49.7165298786,29.0926932972
147590464,171.403551527,209.806805123
147590472,0.55297648705,-1.71474085193
147590492,49.2229634469,25.7174860429
147590509,79.1706810074,-127.57469202
147590566,107.864649143,74.9612894581
147590569,629.622615098,986.55320378
147590589,48.2782464145,37.9567774139
147590652,209.354726778,209.562608867
147590754,56.6090776976,68.2066055582
147590777,5.79717422923,4.83779643823
147590828,32.8228319212,31.5362238424
147590843,9.80134678041,3.82701262026
147591063,38.9227444335,-19.628153064
147591065,158.778781635,146.824418995
147591066,7.52286896552,-5.26830344828
147591093,68.7024917917,89.0588977935
147591134,97.4808791458,122.833495061
147591182,424.134191921,535.39824867
147591185,421.546923308,574.407518316
147591218,-536.214549821,-1653.56374243
147591257,27.955201,27.955201
147591364,694.743736118,793.449275271
147591401,175.402884686,189.635145268
147591422,125.71648,434.91328
147591432,242.778292438,331.413885601
147591445,58.2379959579,65.0255043967
147591561,-37.9430416559,-126.362931332
147591585,251.856781758,193.937757526
147591671,97.1770046379,87.0253913793
147591688,230.569691429,258.21563334
147591698,8.44764869739,7.0262460317
147591923,8.95115754002,-54.6537354676
147591950,28.16,28.16
147592006,473.585579537,715.600509584
147592011,3.03362972965,-0.238579626687
147592098,79.1256502857,41.9408856104
147592135,43.4852788804,23.4671674623
147592154,63.4769781281,35.5418293596
147592166,968.430191304,1736.26323478
147592183,36.6328685714,8.25515507389
147592226,14.5933874338,10.1412923152
147592229,55.9787255172,59.3139641379
147592240,-0.92063898344,-3.90229581345
147592243,43.4861525123,47.4773312315
147592250,69.6082109163,73.2636185222
147592312,153.815191721,152.520198009
147592319,50.1792283744,-16.1042411823
147592342,5.01918723805,6.54145189002
147592356,10.3028019704,13.2893004926
147592495,0.531673955665,0.148809049261
147592497,299.285544783,365.579543444
147592505,207.338440512,206.658908059
147592572,48.9723460099,56.4140768473
147592681,283.889368829,422.698936473
147592713,229.219791816,373.653530687
147592838,926.127618522,1311.2915736
147592875,94.7150969064,13.2780415369
147592888,357.960423557,586.523984226
147592918,18.2465323349,27.1618590488
147592922,1.12261688889,-49.2492231111
147592935,177.079437164,160.542362945
147592943,179.009765172,237.188512567
147592961,239.176704,205.196676414
147592991,205.808041354,306.495204431
147593016,1.21211827624,-2.63069277348
147593045,168.141904709,211.598462108
147593059,40.9218130683,54.0045868233
147593087,78.5223594354,50.945418505
147593117,1341.63307388,1014.326944
147593119,1181.87545604,1898.9311454
147593124,94.5147157438,68.034438936
147593141,39.6219270246,17.4393023139
147593177,102.411258026,153.383880387
147593206,67.9654526108,88.0811507389
147593214,230.957752118,345.530489064
147593336,5.21442077922,6.07218701299
147593346,181.146805596,122.967014778
147593387,8.4474955665,-4.81733990148
147593398,64.8630100493,80.007289064
147593410,5.21576626087,-1.39971895652
147593417,171.765896081,77.9615588177
147593423,174.380107665,241.856875192
147593426,63.6283081773,69.1345882167
147593430,-61.5013281477,-214.812678302
147593502,44.2549999606,12.3588628177
147593507,7.33845056577,11.3431173766
147593539,23.9928839213,11.9658018396
147593564,72.5805127259,90.8867420223
147593569,6.3069320197,5.45645714286
147593576,36.7105967291,48.6562124926
147593588,72.049532408,-57.843324899
147593592,41.7248254251,27.8165946387
147593610,134.246563661,122.757300475
147593630,12.5110917878,-3.09370251822
147593685,66.4847726448,-41.0308438034
147593687,30.5403988319,42.6796371278
147593748,19.6167866527,24.3654057687
147593771,51.5836065419,5.46476011823
147593815,154.82208599,-47.4884691231
147593835,2.05081271075,-1.38946306487
147593844,238.340096,475.252736
147593917,15.6621538279,9.00314743571
147594208,18.5099202249,-14.5647001524
147594514,204.48134936,223.767002167
147594825,30.2320110345,-18.4909682759
147594880,176.532564646,243.159413311
147595000,31.4713643128,40.8170041441
147595051,131.672301084,133.958671133
147595056,92.7438615961,18.2440178128
147595210,9.92911763547,8.71711527094
147595244,617.307613148,845.469393261
147595263,1.08569426113,-77.0993256332
147595292,-0.796134348701,-106.465546774
147595359,72.9221170443,81.9438092611
147595692,65.6170372414,76.6863006897
147595896,-8.34764295566,-58.5493438424
147595967,100.541465222,91.9437392709
147596040,6.78263802956,3.8305670936
147596255,45.3872967882,27.7633538522
147596269,22.3648157635,25.097079803
147596333,121.824775567,163.287090443
147596384,13.8405232675,17.5642333958
147596458,907.223779179,1185.54819984
147596660,170.043504956,119.835287773
147596893,6355.712,9628.16
147597061,49.8564413793,60.3944606897
147597134,514.629793419,546.054961182
147597202,137.175140887,164.579953498
147597269,82.6302322759,76.2860226207
147597391,78.1774511755,81.0496885159
147597445,33.5642482759,38.3470344828
147597460,212.181044817,263.203212534
147597493,92.9764457931,117.015163586
147597495,33.8779302463,23.2040922167
147597515,278.137916532,191.468488512
147597568,31.90287133,41.2032378325
147597617,54.8939706422,58.4593082569
147597657,0.517699808062,-3.73504491363
147597670,20.16854837,0.847089339207
147597771,17.4002192444,13.7036996372
147597817,12.6989356522,15.2299965217
147597819,1608.90595659,2412.60888219
147597851,31.4141004926,29.836333399
147598116,181.33518518,265.235918639
147598198,117.418498522,97.274955665
147598237,183.747466869,286.991726325
147598434,8.34812216749,10.7005477833
147598452,28.9196171779,38.3534331288
147598573,84.8422625346,76.5391243416
147598605,25.1988476101,34.490002832
147598615,59.7434892611,96.2379412808
147598642,-5215.16373333,-8370.87573333
147598645,690.560624384,894.917588458
147698749,202.693349517,180.011926069
147698752,24.937411468,-24.0031047882
147698827,30.1244910345,41.8314593103
147698961,18.0923564356,-9.23973357336
147698980,69.5478604926,89.1139278818
147698999,2.03776,2.03776
147699030,362.173140562,321.736126435
147699079,152.083312249,158.034441727
147699121,0.830171428574,-39.3801142857
147699131,304.867524798,377.698062044
147699144,76.34944,-44.2046171429
147699164,3.89635402747,5.49723760744
147699266,15.0085714111,-16.1694524167
147699593,107.31641064,90.5487385222
147699912,361.010709298,380.553157407
147699918,9.89525333333,14.5885866667
147699983,81.1541803231,119.214726579
147700103,339.160992158,527.967216867
147700117,43.8301257143,25.3469257143
147700130,121.602807315,97.5202028945
147700179,2906.76077315,4460.67357877
147700196,13.4723194255,17.7338231957
147700276,4976.9472,40639.7952
147700492,6.63640979357,3.79650580893
147700503,155.071634286,240.746082365
147700609,62.0925856158,70.4576567488
147700666,67.746876532,39.6570987192
147700681,12.2106770861,-2.58960635761
147700782,1022.04385684,1504.98696376
147700869,108.97329837,-36.0568372672
147700896,219.506583189,63.6851372938
147700946,35.369035665,40.3965982266
147701130,364.238853044,459.044450365
147701239,-8.6016,-36.2496
147701240,1229.99446155,1580.7641886
147701405,-81.326655572,-324.837843207
147701457,-89.8385315542,-452.329492315
147701647,24.917955468,20.1183716256
147701723,252.7217205,381.803238856
147701840,15.2634251345,12.061168831
147701868,285.178025198,404.231508158
147701873,23.0274396059,24.3337205911
147701936,184.451072,287.055872
147702006,19.4792251491,20.5295434769
147702040,32.6456496552,-13.3797958621
147702049,8.36242285714,8.03744157635
147702164,125.881141563,59.2467294641
147702210,82.4516729064,95.4129402956
147702238,127.062510345,100.734411034
147702273,41.4474099489,15.4938389807
147702275,106.043447998,172.898493284
147702359,7.27660453202,0.27653044335
147702499,322.258273103,413.692115862
147702543,49.9545284729,26.06064867
147702577,243.29951464,338.547555626
147702619,135.540223375,167.157236122
147702812,132.732998621,140.47126069
147702839,3.17416247313,-12.1059367177
147703304,265.719893333,254.528121905
147703390,101.360355184,168.276504344
147703402,269.956643348,456.479162463
147703428,186.858793616,240.921241852
147703434,34.863225064,-19.0809738719
147703440,22.6133488544,30.3764251712
147703575,26.4946283479,18.9181639399
147703808,148.921883744,195.602664039
147703829,69.4745864828,53.8768772414
147703849,1212.28706175,1820.46532351
147703883,189.854089458,249.417596847
147703906,0.950937321693,-0.417553668259
147703917,347.24306297,339.487034768
147703921,279.180679434,408.203284212
147703928,32.6495337931,21.0251917241
147704037,35.7855211823,33.8454699507
147704049,196.306136906,214.313958778
147704119,-7.28475113301,-26.4669698522
147704133,320.917071177,171.789115519
147704170,142.421067889,189.569883491
147704173,41.6803022773,45.2867798226
147704199,19.5721710345,8.40280275862
147704203,206.789431884,301.114285817
147704217,184.766041972,273.952590645
147704236,7.17078224482,9.14578086451
147779310,18.7675239409,16.408515468
147779382,15.613799499,3.62169772582
147779427,-4.04129897233,-47.6192278261
147779561,10.4369230769,1.90030769231
147779623,69.6151266995,71.5162407094
147779640,96.3650080788,133.47749202
147779647,272.119147192,374.524418522
147779679,147.839566187,142.867753616
147779749,134.669165714,60.5678950148
147779773,413.770888197,472.957977222
147779811,445.250155864,684.652661256
147779813,55.8081261084,52.6087818719
147779931,253.470786533,-399.283396574
147779936,59.8859564138,-28.0688993103
147779968,177.701857734,235.055114089
147780024,-191.820692707,-401.696488181
147780063,24.0722452934,-98.658393106
147780079,0.696745145733,-1.59324436989
147780080,249.963678209,311.507020997
147780134,127.976190739,114.043989754
147780247,118.698044532,137.889630581
147780277,113.206949415,33.0762712615
147780494,243.127800202,324.991560749
147780499,3.60764086785,4.85779944773
147780527,-1963.49952,-3015.81312
147780584,149.073566897,201.672562759
147780637,9.21050167488,6.31979507389
147780657,498.82872191,683.896641729
147780884,317.421812743,344.108278805
147780933,603.906272359,681.876931571
147780995,52.0256880814,59.8300403828
147781140,51.2062288947,67.1795760904
147781146,187.978802351,133.211236064
147781186,57.5681702463,43.3739261478
147781198,22.6366569645,0.461927205147
147781227,109.815777734,138.58937064
147781324,39.0747462247,23.1364886811
147781914,199.182795136,230.146194142
147781989,46.4308587192,38.7269334384
147782057,167.858085202,182.343004059
147782129,166.736955422,70.4123486577
147782185,13.9844602956,2.55677162562
147782210,-5.55597171015,-68.0909393623
147782224,261.598606502,290.922586798
147782284,55.2284563547,34.3629783645
147782303,43.9678372313,-125.729816403
147782428,187.578489064,269.048685714
147782566,-46.4079577253,-126.000373473
147782588,28.6948368254,-3.61358222222
147782633,100.531780099,151.542567094
147782721,1.79154222459,-45.8442402129
147782806,159.066188184,177.71497593
147782813,112.326196019,154.027446959
147782815,17.3156178798,21.2261073252
147782895,27.0074453521,20.0719010242
147782964,378.487462504,443.780294506
147782965,434.022439628,350.38073065
147782990,-4.37403925575,-21.3287740241
147783038,547.788219901,666.724180493
147783062,87.288281803,65.2384342266
147783233,53.5092461084,72.8514963547
147783323,805.153793346,995.882802124
147783353,99.2888055172,91.2581737931
147783372,-13.8001144419,-82.8026401822
147783395,136.371993234,76.0777219773
147783781,247.098741281,332.151601182
147783809,340.138548966,348.517693793
147783851,-4.50596836898,-73.4463884885
147783885,33.5932357827,-69.1302222178
147783900,103.685586278,112.163541867
147783939,120.831258483,-6.88481103448
147784000,149.149560221,201.193555121
147784008,39.1851923417,47.9121154639
147784011,24.6204981222,4.93588263261
147784014,-520.89828935,-1517.32065833
147784017,212.554471747,210.243195958
147784042,-33.3312711799,-95.5581474953
147784075,22.6240693596,-2.69730679803
147784077,139.802628025,189.117491375
147784100,47.1034058193,60.1180055011
147784128,212.432331034,291.438874483
147784137,36.0966305419,-5.20383684729
147784157,669.911498985,473.390044626
147784158,-6.63143408866,-95.7267887291
147784162,-295.035233103,-1341.95016386
147784236,23.066390957,26.5034658628
147784297,416.042124536,579.728518744
147829446,16.7355593361,-16.922446962
147829789,233.75872,230.112573793
147829884,11.6419417537,-39.702497734
147829909,60.7125564532,62.6206770443
147829937,4.55286153846,2.07163076923
147830022,12.2527343764,12.1974705757
147830026,152.654729275,243.199925797
147830145,217.363007054,272.617845281
147830321,1617.46523022,3963.50759822
147830327,207.667269462,321.006849137
147830352,46.447631133,27.9168126108
147830408,340.984206502,114.719375764
147830427,0.102401,0.102401
147830480,175.063443547,203.154144473
147830515,250.89039133,324.243546798
147830537,25.0957556118,29.7264391561
147830577,135.202074483,144.162251034
147830578,54.2607562463,39.6456482512
147830650,150.126647488,210.407534975
147830745,10.5232165744,12.2310820491
147830807,19.0209261084,21.1493832512
147830879,49.2001229557,61.1760803941
147831069,414.223138049,505.700261202
147831133,5.86126599276,-6.40902750539
147831135,336.353678502,277.523440867
147831285,34.4751193459,-15.3648784116
147831505,52.3452153695,52.1465190148
147831656,355.825406739,302.621499271
147831682,46.9213238299,-42.8721254608
147831683,87.0889804926,91.0471692611
147831769,6.2837692519,4.76779969556
147831929,182.25121734,293.70413399
147831952,64.7165730049,56.6825363547
147832035,83.8547496355,47.3955726502
147832242,160.139778254,240.799148404
147832258,100.065688591,87.5780993892
147832267,144.592053527,242.817740123
147832298,4.14510343479,7.35500735851
147832352,89.674888197,54.5634414975
147832374,114.63031803,121.394241576
147832472,300.108198012,487.859156558
147832523,-61.3818514286,-109.303222857
147832562,164.127436296,80.8378287291
147832799,-26.3991160221,-71.1510276243
147832845,206.129729201,186.691442187
147832880,216.752493926,296.03531696
147832891,10.4336015764,-0.887853399014
147833097,1110.98663712,1539.52585042
147833348,153.99252997,188.590755941
147833659,116.111814249,37.0109057399
147833702,71.4272308509,86.6220058095
147833708,54.758099989,-16.7679037348
147833716,28.5792548547,-67.4473186355
147833881,1447.94763636,2174.68176623
147833891,20.5733647059,-20.9889882353
147834028,290.914204083,308.243051012
147834030,-214.158465243,-469.538597282
147834047,324.024990833,325.278472734
147834105,81.4956607015,95.22520064
147834310,61.8786840583,29.8452043212
147834335,118.376087912,135.280527473
147834436,70.5366762562,96.7645194089
147834473,30.6397194089,22.1792346798
147834476,327.189433379,468.227177931
147834515,6.67032086699,-24.8321008867
147834528,47.4947089655,53.0894565517
147834535,262.660146409,201.527043749
147834640,151.724465813,185.074884729
147834658,105.549934975,14.3894699507
147834678,4.54132223439,6.67540328587
147834691,924.112724409,1181.49311675
147834712,32.4022857143,50.5051428571
147834713,370.223552946,467.015659823
147834720,16.6443313614,-3.49553261587
147834722,136.128552355,96.5081965714
147834772,154.734486974,-46.6750227692
147834775,10.319623606,-61.0279514855
147834781,10.5884732369,4.81231021135
147911570,155.421289062,-102.77989142
147914055,59.8095700493,77.0105000985
147925916,42.510724183,20.352669281
147929000,31.9936,51.5212521739
147929034,1.95059389163,-0.975523940887
147929940,52.1456614778,49.1676374384
147929976,382.200290848,559.458583198
147930094,142.364290275,176.284772487
147930107,77.6422929655,57.2590433103
147930112,112.108164844,96.7123162321
147930180,40.6013477833,48.7426017734
147930199,9.89768547797,-30.8429107448
147930207,13.9909776103,19.8037448508
147930240,115.304064631,33.0460437438
147934575,14.3572396872,20.9683455321
147934801,37.200648366,15.994654558
147934802,38.45208653,7.04608091256
147935129,2149.94555306,3224.13227188
147936619,96.950302266,74.896444532
147939692,42.3140384902,35.8834312782
147942031,230.765618443,284.53728599
147945672,38.1070817678,44.7352366433
147945707,290.948843683,418.95387961
147945712,546.087855291,806.740230305
147945769,93.8256343645,123.673019901
147945774,200.745363547,303.811720197
147945855,112.704241602,129.376654481
147945885,280.261588554,340.363594042
147945905,1.536,1.536
147945922,30.9858364532,33.5433142857
147946016,11.2453864039,13.9131838424
147946024,9.45158666719,-17.42562888
147946153,12.5701589839,6.06139578106
147946224,2.52738837438,1.80198778325
147946281,16.7756673892,-35.1313112906
147946464,160.244019704,156.821766305
147946534,78.5158809852,48.5492019704
147946599,86.944782153,111.236452642
147946612,23.7018671921,29.4180571429
147946697,48.3307451428,36.0490495557
147946746,226.672944921,284.361053822
147946760,92.3046866601,120.408174975
147946865,246.585883744,262.721979901
147946867,98.8330750739,83.2715791133
147946885,21.6520260099,-21.0592914286
147946899,151.935264207,181.265073456
147946971,56.2035263054,82.7622526108
147946976,37.1170034926,-163.452000118
147947033,267.992048867,371.377863251
147947222,203.461092239,130.651998719
147947291,305.480809931,434.969847172
147947404,223.100937951,177.98188366
147947510,0.720952351351,0.866249648649
147947589,24.0983631919,36.5127090074
147947626,138.784667113,188.778152985
147947644,81.2471462118,71.5028530099
147947810,240.473232236,289.574504708
147947814,495.317403732,697.130090239
147947818,-7.4271191717,-84.0691565649
147947819,201.755805776,223.09059519
147947850,27.1571609852,0.554321970444
147947856,4.60105064723,-0.901099409325
147947909,0.165328078818,0.163285123153
147947910,8.65095131587,-8.47739466743
147947913,185.646559212,191.971156493
147947932,263.988309754,356.90435468
147947939,50.8262652217,54.0676035468
147947958,333.64043665,392.254741438
147947992,139.805958305,120.181613714
147948082,23.1338649163,11.5220680049
147948093,87.0958001231,136.668637867
147948197,29.9029965749,-9.26730127191
147948201,219.155382834,290.138174727
147948240,97.120210989,268.949661538
147948358,53.6839818719,58.4472465025
147948370,181.456810246,140.339664079
147948386,58.5352197044,78.3070959606
147948514,187.436750323,233.430934023
147948523,-63.7081704877,-172.971718517
147948751,2.39950999715,3.43859009991
147948797,67.230644335,89.1090348768
147948845,-19.3184083509,-149.753630242
147948892,124.886686892,-18.2585554581
147948903,65.5250487488,0.143914876846
147949059,77.805673931,81.8712011034
147949124,3.145728,3.145728
147949186,58.46543133,72.6206171429
147949273,13.0277003636,21.2701556364
147949281,0.436482413302,-3.16374071615
147949311,114.420871133,115.324011852
147949315,23.5908918227,3.31115192118
147949391,143.869780493,186.128394089
147949479,-0.791909433964,-47.2634566038
147949516,98.3717793599,-351.856545997
147949582,39.6263653147,56.6041523277
147949583,70.4229012808,94.5627680788
147949622,-2335.87913007,-6001.53914785
147949682,406.272791229,524.370655424
147949800,63.6021280788,71.9622809852
147949814,0.3072,0.3072
147949870,100.979443945,134.265873845
147949905,55.7319776619,86.6652455354
147949909,94.5488759803,76.8321828571
147949959,2.30257174594,-4.78250825168
147949974,92.642440197,45.0872748768
147950097,-13.688624,-310.300064
147950113,88.2068311778,20.4576745328
147950145,100.440770207,124.405548138
147950188,118.726333163,138.617457498
147950193,85.2234340887,120.983784039
147950247,226.554366426,169.560110369
147950272,11.5771288344,13.8907484663
147950275,237.274823251,349.933235074
147950291,34.799706798,31.9769473892
147950323,6.42761268966,-95.7549462069
147950340,59.5698027192,57.4222779901
147950356,59.9524256158,45.9713450246
147950359,15.140848867,6.4606329064
147950370,14.3958103614,15.948009128
147950376,125.763687834,126.764677347
147950383,63.7907105419,90.3109990148
147950388,212.508142345,215.236396138
147950408,22.6824982456,1.58270877193
147950422,17.699764335,10.6992362562
147950430,417.833514941,199.930047882
147950442,1.57703566503,-28.3251010837
147950550,252.756840532,224.523208271
147950559,231.288347468,329.232983584
147950592,435.83488,856.54528
147950612,8.55045044335,11.7708749557
147950630,20.1871915225,-34.2767298078
147950655,51.2307704434,16.3473781281
147950656,153.565294975,196.752923744
147950699,22.8972780469,23.7399635293
147950714,-19.4782241758,-85.8325802198
147950724,10.9660706831,15.9605731914
147950748,34.1400591133,52.033475468
147950761,10.703826601,13.6030076847
147950811,2.51211870252,-3.4931004824
147950843,163.984941539,236.617191092
147950910,-592.632685714,-1066.25097143
147950990,176.902673655,159.553394759
147950999,50.9785032512,53.3011168473
147951000,4.74453333333,6.02453333333
147951013,40.4747070373,11.8544145726
147951048,76.2477686072,102.657895959
147951052,0.6144,0.6144
147951057,-757.366491428,-2070.04525714
147951109,152.859937567,111.485521271
147951118,171.130299901,198.927435665
147951148,22.3425085933,19.3748422551
147951171,62.077861202,65.9708418522
147951211,70.6960592363,95.5930527985
147951229,24.3349661538,30.3489969231
147951241,10.0339119497,10.2271194969
147951261,0.0966511971548,-0.368889054093
147951264,133.13672143,196.123707172
147951284,4.07094627762,4.85142397238
147951418,285.738665792,336.39035106
147951484,24.6306301478,29.6354175369
147951515,63.9667830542,70.7332792118
147951594,84.0148103488,90.9081578121
147951758,4.44022702488,5.43967140299
147951800,135.941109414,191.990924438
147951828,29.9187073892,-17.8511347389
147951835,76.0845929341,98.0813060484
147951854,490.592926951,495.910135315
147951858,29.5059546798,6.5633355665
147951956,31.3773417005,20.7508281466
147951962,-14.8051145299,-52.0235760684
147951988,135.250242277,-41.3195826163
147951995,3.28154701987,4.4615205298
147952010,17.7634210909,-19.9760989091
147952065,96.0669231921,121.063514798
147952068,126.473726335,129.721496084
147952074,35.8034285714,43.528070936
147952081,12.6025899507,-56.5792283744
147952105,44.6916628177,18.3126409458
147952106,25.7825015047,13.5594412805
147952110,-1.06647587001,-22.2239697012
147952118,10.8488606444,14.4335534928
147952133,55.0155593983,37.5945344101
147952174,1033.82379179,1067.08637865
147952195,22.1912804803,-56.6428072808
147952198,116.104727584,131.081993135
147952245,42.3189278386,-9.92554229903
147952284,7.60399215094,7.29969026415
147952295,229.832290365,212.001494384
